Code AGB,Code CIQUAL,Groupe d'aliment,Sous-groupe d'aliment,Nom du Produit en Français,LCI Name,Agriculture,Transformation,Emballage,Transport,Supermarché et distribution,Consommation
12812,12812,lait et produits laitiers,fromages,Fromage de chèvre bûche,"Cheese, buche, from goat's milk",4.8786305,0.29397361,0.26266115,0.21150363,0.03557378,0.0066875618
12813,12813,lait et produits laitiers,fromages,"Fromage de chèvre bûche, allégé en matière grasse","Cheese, buche, from goat's milk, light",5.396061,0.29397361,0.26266115,0.21150363,0.03557378,0.0066875618
12810,12810,lait et produits laitiers,fromages,Fromage de chèvre demi-sec,"Cheese, semi-dry, from goat's milk",5.1088246,0.40693074,0.26266115,0.21150363,0.03557378,0.0066875618
12804,12804,lait et produits laitiers,fromages,"Fromage de chèvre frais, au lait cru (type palet ou crottin frais)","Cheese, from goat's milk, fresh, from raw milk",4.3612,0.29397361,0.26266115,0.21150527,0.03557378,0.0066875618
12800,12800,lait et produits laitiers,fromages,"Fromage de chèvre frais, au lait pasteurisé (type bûchette fraîche)","Cheese, from goat's milk, fresh, from pasteurised milk",5.396061,0.29397361,0.26266115,0.21150527,0.03557378,0.0066875618
12805,12805,lait et produits laitiers,fromages,"Fromage de chèvre frais, au lait pasteurisé ou cru (type crottin frais ou bûchette fraîche)","Cheese, from goat's milk, fresh",4.9525491,0.29397361,0.26266115,0.21150527,0.03557378,0.0066875618
12803,12803,lait et produits laitiers,fromages,"Fromage de chèvre lactique affiné (type bûchette, crottin, Sainte-Maure)","Cheese, from goat's milk",5.396061,0.29397361,0.26266115,0.21150363,0.03557378,0.0066875618
12801,12801,lait et produits laitiers,fromages,"Fromage de chèvre lactique affiné, au lait cru (type Crottin de Chavignol, Picodon, Rocamadour, Sainte-Maure de Touraine)","Cheese, from goat's milk, from raw milk",5.6178169,0.29397361,0.26266115,0.21150363,0.03557378,0.0066875618
12802,12802,lait et produits laitiers,fromages,"Fromage de chèvre lactique affiné, au lait pasteurisé (type bûchette ou crottin)","Cheese, from goat's milk, from pasteurised milk",5.396061,0.29397361,0.26266115,0.21150363,0.03557378,0.0066875618
12815,12815,lait et produits laitiers,fromages,Fromage de chèvre sec,"Cheese, dry, from goat's milk",4.93331,0.29810043,0.26266115,0.21150363,0.03557378,0.0066875618
12320,12320,lait et produits laitiers,fromages,"Fromage fondu double crème, environ 31% MG","Processed cheese, double cream, around 31% fat",4.445018,0.26349113,0.26266115,0.21150363,0.03557378,0.0066875618
12310,12310,lait et produits laitiers,fromages,Fromage fondu en portions ou en cubes environ 20% MG,"Processed cheese, around 20% fat, in wedges or cubes",4.445018,0.26349113,0.26266115,0.21150363,0.03557378,0.0066875618
12300,12300,lait et produits laitiers,fromages,Fromage fondu en tranchettes,"Processed cheese, in slices",4.445018,0.26349113,0.26266115,0.21150363,0.03557378,0.0066875618
19667,19667,lait et produits laitiers,produits laitiers frais et assimilés,"Fromage frais type petit suisse, aromatisé aux fruits, 2-3% MG, enrichi en calcium et vitamine D","Petit-Suisse, fresh cream cheese type, fruits flavoured, 2-3% fat, fortified with calcium and vitamin D",1.2671313,0.12934822,0.18055336,0.18416821,0.03557378,0.0066875618
19661,19661,lait et produits laitiers,produits laitiers frais et assimilés,"Fromage frais type petit suisse, aux fruits, 2-3% MG","Petit-Suisse, fresh cream cheese type, with fruits, 2-3% fat",1.2671313,0.12934822,0.18055336,0.18416821,0.03557378,0.0066875618
19662,19662,lait et produits laitiers,produits laitiers frais et assimilés,"Fromage frais type petit suisse, aux fruits, 2-3% MG, enrichi en calcium et vitamine D","Petit-Suisse, fresh cream cheese type, with fruits, 2-3% fat, fortified with calcium and vitamin D",1.2671313,0.12934822,0.18055336,0.18416821,0.03557378,0.0066875618
19663,19663,lait et produits laitiers,produits laitiers frais et assimilés,"Fromage frais type petit suisse, nature, 0% MG","Petit-Suisse, fresh cream cheese type, plain, fat free",1.0765009,0.12934822,0.18055336,0.18416821,0.03557378,0.0066875618
19666,19666,lait et produits laitiers,produits laitiers frais et assimilés,"Fromage frais type petit suisse, nature, 10% MG environ","Petit-Suisse like fresh cream cheese, plain, around 9% fat",1.8165953,0.12934822,0.18055336,0.18416821,0.03557378,0.0066875618
19664,19664,lait et produits laitiers,produits laitiers frais et assimilés,"Fromage frais type petit suisse, nature, 4% MG environ","Petit-Suisse, fresh cream cheese type, plain, around 4% fat",1.3680532,0.12934822,0.18055336,0.18416821,0.03557378,0.0066875618
12009,12009,lait et produits laitiers,fromages,Fromage rond à pâte molle et croûte fleurie 5 à 11% MG type camembert allégé en matière grasse,"Soft-ripened round cheese with bloomy rind, 5 to 11% fat, Camembert-type cheese, reduced fat",4.1848973,0.27825379,0.26266115,0.21150363,0.03557378,0.0066875618
12012,12012,lait et produits laitiers,fromages,Fromage rond à pâte molle et croûte fleurie environ 11% MG type coulommiers allégé en matière grasse,"Soft-ripened round cheese with bloomy rind, around 11% fat, Coulommiers-type cheese, reduced fat",4.234349,0.27512232,0.26266115,0.21150363,0.03557378,0.0066875618
12013,12013,lait et produits laitiers,fromages,Fromage rond à pâte molle et croûte fleurie environ 5% MG type camembert allégé en matière grasse,"Soft-ripened round cheese with bloomy rind, around 5% fat, Camembert-type cheese, reduced fat",4.2616204,0.2733329,0.26266115,0.21150363,0.03557378,0.0066875618
12060,12060,lait et produits laitiers,fromages,"Fromage type feta, au lait de vache",Feta-type cheese from cow's milk,4.3659961,0.26796466,0.26266115,0.21150363,0.03557378,0.0066875618
12063,12063,lait et produits laitiers,fromages,"Fromage type feta, au lait de vache, à l'huile et aux aromates","Feta-type cheese from cow's milk, in oil and spices",4.3659961,0.26796466,0.26266115,0.21150363,0.03557378,0.0066875618
39234,39234,lait et produits laitiers,produits laitiers frais et assimilés,"Gâteau au chocolat, cœur fondant, rayon frais","Chocolate cake w melting centre, refrigerated",2.9719473,4.4803743,0.18575862,0.25712602,0.037393191,0.0066875618
23536,23536,lait et produits laitiers,produits laitiers frais et assimilés,"Gâteau de riz au caramel, rayon frais","Rice pudding w caramel sauce, refrigerated",0.99746779,0.17641885,0.18574567,0.22626312,0.037393191,0.0066875618
39232,39232,lait et produits laitiers,produits laitiers frais et assimilés,"Gâteau de riz, appertisé","Rice pudding, canned",1.0672206,0.17103321,0.18375262,0.1510376,0.017320377,0.0066875618
23534,23534,lait et produits laitiers,produits laitiers frais et assimilés,"Gâteau de semoule aux raisins et caramel, rayon frais","Semolina pudding, with raisins and caramel sauce, refrigerated",0.86169509,0.18838735,0.18574567,0.2078398,0.037393191,0.0066875618
23535,23535,lait et produits laitiers,produits laitiers frais et assimilés,"Gâteau de semoule, appertisé","Semolina pudding, canned",0.95316766,0.21119694,0.18375262,0.12837321,0.017320377,0.0066875618
12524,12524,lait et produits laitiers,fromages,Gorgonzola,"Gorgonzola cheese, from cow's milk",4.4738705,0.26170172,0.18055336,0.21150363,0.03557378,0.0066875618
12736,12736,lait et produits laitiers,fromages,Gouda,"Gouda cheese, from cow's milk",5.0334827,0.41402421,0.26266115,0.21150363,0.03557378,0.0066875618
12123,12123,lait et produits laitiers,fromages,Grana Padano,"Grana Padano cheese, from cow's milk",5.2367284,0.39430877,0.26266115,0.21150363,0.03557378,0.0066875618
12114,12114,lait et produits laitiers,fromages,Gruyère,"Gruyere cheese, from cow's milk",5.3571395,0.38326813,0.26266115,0.21150363,0.03557378,0.0066875618
12113,12113,lait et produits laitiers,fromages,Gruyère IGP France,"Gruyere cheese, France, Protected Geographical Indication, from cow's milk",5.2731724,0.39036569,0.26266115,0.21150363,0.03557378,0.0066875618
39215,39215,lait et produits laitiers,produits laitiers frais et assimilés,"Ile flottante, rayon frais","Floating island (meringue poached in milk and served in a light custard cream), refrigerated",1.2052099,0.18164948,0.18574567,0.21162055,0.037393191,0.0066875618
19026,19026,lait et produits laitiers,laits,"Lait concentré non sucré, entier","Condensed milk, without sugar, whole",2.1530018,0.047654701,0.17544786,0.14782738,0.014511681,0
19027,19027,lait et produits laitiers,laits,"Lait concentré sucré, entier","Condensed milk, with sugar, whole",2.1530018,0.047654701,0.17544786,0.14782738,0.014511681,0
19250,19250,lait et produits laitiers,laits,"Lait de brebis, entier","Sheep milk, whole",1.7206428,0,0.14828708,0.20515424,0.015731601,0
19201,19201,lait et produits laitiers,laits,"Lait de chèvre, demi-écrémé, UHT","Goat milk, half skimmed, UHT pasteurized",1.1250935,0,0.14828708,0.1936192,0.014378866,0
19202,19202,lait et produits laitiers,laits,"Lait de chèvre, entier, cru","Goat milk, whole, raw",1.1250935,0,0.14828708,0.1936192,0.014378866,0
19200,19200,lait et produits laitiers,laits,"Lait de chèvre, entier, UHT","Goat milk, whole, UHT",1.1250935,0,0.14828708,0.1936192,0.014378866,0
19060,19060,lait et produits laitiers,laits,"Lait demi-écrémé, à teneur réduite en lactose","Milk, semi-skimmed, reduced lactose",0.94193829,0.011248836,0.14828708,0.20179648,0.015731601,0
19042,19042,lait et produits laitiers,laits,"Lait demi-écrémé, pasteurisé","Milk, semi-skimmed, pasteurised",0.94193829,0.011248836,0.14828708,0.20179648,0.015731601,0
19041,19041,lait et produits laitiers,laits,"Lait demi-écrémé, UHT","Milk, semi-skimmed, UHT",0.94193829,0.011248836,0.14828708,0.20179648,0.015731601,0
19037,19037,lait et produits laitiers,laits,"Lait demi-écrémé, UHT, enrichi en vitamines","Milk, semi-skimmed, vitamin D fortified, UHT",0.94193829,0.011248836,0.14828708,0.20179648,0.015731601,0
19051,19051,lait et produits laitiers,laits,"Lait écrémé, pasteurisé","Milk, skimmed, pasteurised",0.81858923,0.011248836,0.14828708,0.19948801,0.015731601,0
19050,19050,lait et produits laitiers,laits,"Lait écrémé, UHT","Milk, skimmed, UHT",0.81858923,0.011248836,0.14828708,0.19948801,0.015731601,0
19678,19678,lait et produits laitiers,produits laitiers frais et assimilés,"Lait emprésuré aromatisé, rayon frais","Renneted milk, flavoured, refrigerated",1.1213551,0.011248836,0.17703201,0.20515424,0.03557378,0.0066875618
19044,19044,lait et produits laitiers,laits,"Lait en poudre, demi-écrémé","Milk, powder, semi-skimmed, non rehydrated",14.597797,0,0.099604114,0.1075342,0.015515765,0
19054,19054,lait et produits laitiers,laits,"Lait en poudre, écrémé","Milk, powder, skimmed, non rehydrated",14.597797,0,0.099604114,0.1075342,0.015515765,0
19021,19021,lait et produits laitiers,laits,"Lait en poudre, entier","Milk, powder, whole, non rehydrated",14.597797,0,0.099604114,0.1075342,0.015515765,0
19024,19024,lait et produits laitiers,laits,"Lait entier, pasteurisé","Milk, whole, pasteurised",1.1213551,0.011248836,0.14828708,0.20515424,0.015731601,0
19023,19023,lait et produits laitiers,laits,"Lait entier, UHT","Milk, whole, UHT",1.1213551,0.011248836,0.14828708,0.20515424,0.015731601,0
19805,19805,lait et produits laitiers,produits laitiers frais et assimilés,"Lait fermenté à boire, nature, au lait entier","Fermented milk drink, plain, whole milk",1.1213551,0,0.17703201,0.20515424,0.03557378,0.0066875618
19801,19801,lait et produits laitiers,produits laitiers frais et assimilés,"Lait fermenté à boire, nature, maigre","Fermented milk drink, plain, skimmed milk",0.94193829,0.011248836,0.17703201,0.20179648,0.03557378,0.0066875618
19539,19539,lait et produits laitiers,produits laitiers frais et assimilés,"Lait fermenté ou spécialité laitière type yaourt, aromatisé, sucré, au bifidus","Fermented milk or dairy specialty, yogurt type, flavoured, with sugar, with bifidus",0.86833498,0.16833754,0.17703201,0.2016675,0.03557378,0.0066875618
19542,19542,lait et produits laitiers,produits laitiers frais et assimilés,"Lait fermenté ou spécialité laitière type yaourt, aux fruits, sucré, au bifidus","Fermented milk or dairy specialty, yogurt type, with fruits, with sugar, with bifidus",1.5302736,0.14868799,0.17703201,0.23648173,0.03557378,0.0066875618
19546,19546,lait et produits laitiers,produits laitiers frais et assimilés,"Lait fermenté ou spécialité laitière type yaourt, nature, au bifidus","Fermented milk or dairy specialty, yogurt type, plain, with bifidus",1.5453452,0.15006915,0.17703201,0.20177885,0.03557378,0.0066875618
19683,19683,lait et produits laitiers,produits laitiers frais et assimilés,"Lait gélifié aromatisé, allégé en matière grasse et en sucre, rayon frais","Milk jelly, flavoured, reduced fat and sugar, refrigerated",0.93205367,0.16227906,0.18055336,0.20241507,0.03557378,0.0066875618
19679,19679,lait et produits laitiers,produits laitiers frais et assimilés,"Lait gélifié aromatisé, nappé caramel, rayon frais","Milk jelly, flavoured, covered with caramel, refrigerated",1.0788944,0.18275755,0.18055336,0.20326115,0.03557378,0.0066875618
19680,19680,lait et produits laitiers,produits laitiers frais et assimilés,"Lait gélifié aromatisé, rayon frais","Milk jelly, flavoured, refrigerated",0.93205367,0.16227906,0.18055336,0.20241507,0.03557378,0.0066875618
12040,12040,lait et produits laitiers,fromages,Langres,"Langres cheese, from cow's milk",4.2205115,0.27556967,0.26266115,0.21150363,0.03557378,0.0066875618
39220,39220,lait et produits laitiers,produits laitiers frais et assimilés,Liégeois aux fruits,Fruit liegeois,1.9904114,0,0.18574567,0.19071392,0.037393191,0.0066875618
19681,19681,lait et produits laitiers,produits laitiers frais et assimilés,"Liégeois ou viennois (chocolat, café, caramel ou vanille), rayon frais","Custard topped with whipped cream (chocolate, coffee, caramel or vanilla custard), refrigerated",1.1010337,3.0642118,0.18574567,0.23062756,0.037393191,0.0066875618
12037,12037,lait et produits laitiers,fromages,Livarot,"Livarot cheese, from cow's milk",4.5732898,0.25588612,0.26266115,0.21150363,0.03557378,0.0066875618
12030,12030,lait et produits laitiers,fromages,Maroilles fermier,"Maroilles ""fermier"" cheese",4.7151412,0.24783376,0.26266115,0.21150363,0.03557378,0.0066875618
12029,12029,lait et produits laitiers,fromages,Maroilles laitier,"Maroilles ""laitier"" cheese",4.6003481,0.25454406,0.26266115,0.21150363,0.03557378,0.0066875618
12036,12036,lait et produits laitiers,fromages,"Maroilles, sans précision","Maroilles cheese, from cow's milk",4.7072245,0.24872847,0.26266115,0.21150363,0.03557378,0.0066875618
39001,39001,lait et produits laitiers,produits laitiers frais et assimilés,"Milk-shake, provenant de fast food","Milkshake, from fast foods restaurant",0.97202876,0.024362555,0.10429359,0.21896086,0.037393191,0.0066875618
12737,12737,lait et produits laitiers,fromages,Mimolette demi-vieille,"Mimolette cheese, half-old, from cow's milk",5.2492875,0.39273154,0.26266115,0.21150363,0.03557378,0.0066875618
12742,12742,lait et produits laitiers,fromages,Mimolette extra-vieille,"Mimolette cheese, extra old, from cow's milk",5.3569937,0.38247951,0.26266115,0.21150363,0.03557378,0.0066875618
12735,12735,lait et produits laitiers,fromages,Mimolette jeune,"Mimolette cheese, young, from cow's milk",5.1427812,0.4045608,0.26266115,0.21150363,0.03557378,0.0066875618
12738,12738,lait et produits laitiers,fromages,Mimolette vieille,"Mimolette cheese, old, from cow's milk",5.4746799,0.37380472,0.26266115,0.21150363,0.03557378,0.0066875618
12740,12740,lait et produits laitiers,fromages,"Mimolette, sans précision","Mimolette cheese, from cow's milk",5.2492875,0.39273154,0.26266115,0.21150363,0.03557378,0.0066875618
12051,12051,lait et produits laitiers,fromages,Mont d'or ou Vacherin du Haut-Doubs (produit en France) ou Vacherin-Mont d'Or (produit en Suisse),"Vacherin cheese or Mont d'or cheese, from cow's milk",4.3909126,0.2666226,0.26266115,0.21150363,0.03557378,0.0066875618
12743,12743,lait et produits laitiers,fromages,Morbier,"Morbier cheese, from cow's milk",5.0148795,0.41639006,0.26266115,0.21150363,0.03557378,0.0066875618
19852,19852,lait et produits laitiers,produits laitiers frais et assimilés,"Mousse à la crème de marrons, rayon frais","Chestnut mousse, refrigerated",1.3785951,0.20886869,0.18574567,0.31647056,0.037393191,0.0066875618
